IMDB ID,Total Revenue
tt1465499,"$329,456"
tt1814819,"$6,588,417"
tt2973516,"$7,468,796"
tt1372692,"$610,894"
tt1935785,"$4,992,233"
tt1611823,"$588,151"
tt0455116,"$965,110"
tt1740002,"$2,776,214"
tt2967578,"$43,447,199"
tt0455195,"$807,949"
tt1437362,"$1,666,655"
tt1533085,"$5,976,223"
tt3560580,"$1,018,646"
tt1852904,"$4,040,142"
tt3121442,"$53,493,428"
tt0851515,"$15,845,355"
tt1305730,"$12,358,100"
tt1572168,"$474,127"
tt2053339,"$91,884,352"
tt0470711,"$6,407,161"
tt0295578,0
tt0270288,"$33,013,805"
tt0258489,0
tt0390043,"$1,210"
tt2332707,"$34,958,596"
tt3529656,0
tt2049589,"$19,339"
tt3272570,"$172,394"
tt1051904,"$158,261,424"
tt4504040,"$131,995"
tt4696222,"$40,034,677"
tt3210282,0
tt3118874,0
tt1254322,"$369,798"
tt3277624,"$63,014"
tt3582088,"$5,707,253"
tt3230608,"$1,086,459"
tt0891562,"$176,224"
tt4432058,"$6,217,271"
tt3397948,0
tt1943014,0
tt0039460,0
tt2739338,"$2,476,775"
tt4428814,"$6,518,931"
tt4338434,"$654,116"
tt2618368,"$14,701"
tt1872102,"$2,249,781"
tt2356464,"$6,626,314"
tt0032261,0
tt3293462,0
tt1558952,0
tt0107415,0
tt1576433,"$1,385,970"
tt2140671,0
tt2343266,"$200,238"
tt1766044,"$541,362"
tt0006689,0
tt4354740,0
tt0072783,0
tt2302966,"$3,200,113"
tt0007507,0
tt0097410,0
tt0006548,0
tt0007162,0
tt2245003,"$7,573,997"
tt3877296,"$1,348,456"
tt3105008,"$620,251"
tt0865560,"$1,808"
tt1592287,0
tt2910508,0
tt1333015,0
tt2049636,0
tt3862750,"$60,273,173"
tt3164256,"$3,394,174"
tt0077888,0
tt0425137,0
tt0283453,0
tt0097971,"$337,812"
tt0051572,0
tt1817771,"$70,958"
tt4024210,"$81,633"
tt4515684,"$82,392"
tt0030814,0
tt1275724,0
tt2109141,0
tt2822578,0
tt0498505,"$8,299,771"
tt3208802,0
tt3355510,0
tt1772261,"$33,462"
tt3735554,"$401,328"
tt3181776,"$789,406"
tt4163020,"$416,792"
tt2788512,"$5,211"
tt0498567,0
tt0039154,0
tt4660952,0
tt1931421,"$2,719,402"
tt3603808,"$269,458"
tt4374460,"$350,110"
tt0405022,0
tt0029584,0
tt0058660,0
tt0045072,0
tt0042642,0
tt0040153,0
tt0040119,0
tt0037078,0
tt0024703,0
tt0027347,0
tt0043350,0
tt2845578,0
tt0076218,0
tt0080796,0
tt0035669,0
tt0037990,0
tt0063763,0
tt0064964,0
tt0068723,0
tt0153520,0
tt0203090,0
tt0200049,0
tt5113926,0
tt0071147,0
tt0043086,0
tt0053461,0
tt3213684,"$109,768"
tt0251057,0
tt1954407,"$398,821"
tt0475999,"$7,863,060"
tt1536374,"$30,655"
tt1424366,"$174,835"
tt1473801,0
tt0053600,0
tt0049023,0
tt0780577,0
tt2436516,"$429,350"
tt0331072,"$815,731"
tt2752724,"$88,045"
tt0087742,0
tt0417686,0
tt3983266,"$434,675"
tt0174557,0
tt0810746,0
tt1941653,0
tt0046218,0
tt1856057,"$221,016"
tt4228294,"$1,302,493"
tt0880504,"$3,216,061"
tt4640564,"$31,745"
tt2374835,0
tt0063609,0
tt3144708,0
tt2494362,"$382,579"
tt2473510,"$78,903,124"
tt4430136,"$12,983,721"
tt1861421,"$3,216,990"
tt0970519,0
tt1609962,0
tt0425985,"$1,784,809"
tt0078217,0
tt0071535,0
tt0071465,0
tt0066144,0
tt0073461,0
tt0088089,0
tt0064888,0
tt3700456,"$4,675,877"
tt3514982,0
tt2909748,0
tt3614530,"$2,333,684"
tt2006295,"$27,972,023"
tt2922590,"$424,494"
tt4173478,"$70,296"
tt2889112,0
tt0331231,0
tt3751304,0
tt0499484,"$223,827"
tt1584921,"$18,536,792"
tt1292561,"$6,343,854"
tt1715223,0
tt1526578,"$1,669,603"
tt2994962,"$22,903"
tt2600742,0
tt2776344,"$20,896,252"
tt0457121,0
tt4025514,"$5,217,330"
tt4909348,0
tt4105970,0
tt0783494,0
tt0371576,0
tt0278675,0
tt3454574,0
tt3477554,"$15,640,057"
tt2113636,"$630,787"
tt3055402,0
tt0118933,0
tt0369059,0
tt2393827,"$477,656"
tt5042426,0
tt0245540,0
tt0090455,0
tt0457355,"$549,495"
tt2325833,"$540,390"
tt0084269,0
tt0095545,0
tt0039383,0
tt1281383,0
tt0193997,0
tt4425138,0
tt0117078,0
tt3176134,"$148,960"
tt1807984,"$560,622"
tt1537772,"$1,988,431"
tt2114510,"$793,307"
tt3159564,"$7,406,037"
tt2608224,"$11,028,096"
tt2582502,"$5,587,709"
tt3212904,0
tt0250617,"$17,643"
tt0328007,0
tt2910904,"$23,762,417"
tt0377102,0
tt0977680,0
tt0871867,0
tt0268579,"$97,348"
tt0029161,0
tt0024886,0
tt0025211,0
tt0024792,0
tt0023215,0
tt0022647,0
tt0022899,0
tt0022147,0
tt0028368,0
tt0029149,0
tt0029188,0
tt0027281,0
tt0028378,0
tt0027963,0
tt0027100,0
tt0026872,0
tt0027212,0
tt0025126,0
tt0024285,0
tt0023854,0
tt1308169,0
tt0045515,0
tt0423849,0
tt1468703,0
tt1294144,0
tt0065470,0
tt0064188,0
tt2354196,0
tt2994948,0
tt1653002,"$13,546"
tt1779401,0
tt0041416,0
tt0113843,0
tt0087616,0
tt1545315,"$259,185"
tt3626804,"$619,517"
tt0221905,0
tt2190467,0
tt0117566,0
tt0102996,"$7,683,267"
tt0065999,0
tt1090903,0
tt3026144,0
tt0019489,0
tt0774756,"$8,791,902"
tt0037414,0
tt0059905,0
tt3135424,0
tt2577854,"$63,683"
tt0058349,0
tt1111876,"$922,612"
tt0090788,0
tt0078989,0
tt3279818,0
tt2726270,0
tt2239096,0
tt0271237,0
tt3140100,"$11,536,119"
tt2555652,"$1,598"
tt2102396,"$1,872,736"
tt0049429,0
tt0055022,0
tt0069141,0
tt3420392,0
tt0059045,0
tt0060901,0
tt0058618,0
tt0064660,0
tt3203606,"$11,430,025"
tt0058446,0
tt0061598,0
tt0063319,0
tt0069366,0
tt0067142,0
tt0069493,0
tt0068344,0
tt0071766,0
tt0071417,0
tt0072160,0
tt0085514,0
tt2900624,0
tt0086531,0
tt0078976,"$784,181"
tt0077636,"$14,672,713"
tt0056942,0
tt0491399,0
tt0167049,0
tt0270560,0
tt0365043,0
tt1172587,"$3,495,597"
tt0266078,"$64,318"
tt4342172,0
tt3400460,"$9,299"
tt3600588,"$1,078,520"
tt2356304,0
tt1098356,0
tt0290654,"$42,169"
tt4428788,"$8,754,356"
tt2292903,"$2,075"
tt0974583,0
tt1499249,0
tt2117905,0
tt0055856,0
tt0055937,0
tt0057535,0
tt0061074,0
tt0068193,0
tt0090903,0
tt0092516,0
tt0095132,0
tt0087759,0
tt0095941,0
tt0075614,0
tt0078224,0
tt0094997,0
tt3876372,"$85,261"
tt2763746,"$40,764"
tt0066140,0
tt3463244,"$752,786"
tt0458485,0
tt3674410,0
tt0047567,0
tt0055114,0
tt0057268,0
tt0063979,0
tt0039629,0
tt0061404,0
tt0058651,0
tt0051951,0
tt0055106,0
tt0071647,0
tt2636456,0
tt1861375,"$12,326,773"
tt1837587,"$15,082,409"
tt3922474,0
tt3661236,0
tt1141702,0
tt1783331,0
tt1683472,0
tt0187598,0
tt1536051,0
tt3545324,0
tt0080900,0
tt0098669,0
tt0087317,0
tt2175927,0
tt2379080,0
tt4229938,"$15,377,544"
tt0097270,0
tt0126771,0
tt1343750,0
tt3540136,"$81,411,331"
tt1730714,"$7,416"
tt0086289,0
tt0085250,0
tt0086176,0
tt0094059,0
tt0098321,0
tt0112747,0
tt1043585,0
tt0420728,0
tt0261985,0
tt0080362,0
tt0259196,0
tt0083710,0
tt3322364,"$48,623,572"
tt4341532,0
tt0094900,0
tt0053217,0
tt0052634,0
tt0056388,0
tt0059589,0
tt0073679,0
tt0067297,0
tt0245509,0
tt3800796,0
tt0188194,0
tt0064121,0
tt2814362,"$171,511"
tt0259958,0
tt1832381,"$32,358,664"
tt0282658,0
tt0468975,"$3,225,727"
tt0115004,0
tt2452042,"$246,233,113"
tt4176604,0
tt0353975,0
tt0004288,0
tt3341718,"$234,376"
tt0093426,0
tt0055840,0
tt0172184,0
tt0077807,"$7,325,177"
tt2396701,0
tt0144106,0
tt2881698,"$189,380"
tt0006589,0
tt0005084,0
tt0116672,0
tt3425772,"$873,402"
tt0403237,0
tt0403522,0
tt0047184,0
tt3884528,"$74,709"
tt0041263,0
tt0085452,0
tt0216755,0
tt0071617,0
tt0372166,"$8,975"
tt0167346,0
tt0076998,0
tt0325005,"$875,688"
tt0076101,0
tt0177892,0
tt0075190,0
tt0078648,0
tt0123975,0
tt0061028,0
tt0073743,0
tt1249415,"$8,667,251"
tt0081262,0
tt0092745,0
tt0083100,0
tt0168269,0
tt0059585,0
tt0056269,0
tt0077114,0
tt0084696,0
tt0230898,0
tt0077337,0
tt0017418,0
tt1266037,"$231,820"
tt0125111,0
tt0060747,0
tt0102569,0
tt0083805,0
tt1861982,"$12,229,392"
tt4373868,0
tt4219894,0
tt4635162,0
tt3919208,0
tt3850798,0
tt4019578,0
tt3980868,0
tt3121604,0
tt2878406,0
tt3021806,0
tt3319518,0
tt3360350,0
tt2290845,0
tt2321513,0
tt2022444,0
tt2606516,0
tt2343847,0
tt3783464,0
tt3610936,0
tt1213838,0
tt1219390,0
tt1634331,0
tt0833463,0
tt0833444,0
tt0233562,0
tt0267277,0
tt0063404,0
tt0064506,0
tt0066070,0
tt0272118,0
tt0071205,0
tt0245977,0
tt0157339,0
tt0079355,0
tt0244585,0
tt0156014,0
tt0253618,0
tt0082796,0
tt0085743,0
tt0085913,0
tt0123102,0
tt0086170,0
tt0253514,0
tt0089413,0
tt0266260,0
tt0090812,0
tt0395453,0
tt0091328,0
tt0260411,0
tt0093578,0
tt0096252,0
tt0300160,0
tt0260494,0
tt0100095,0
tt0259877,0
tt0261296,0
tt0102825,0
tt0101244,0
tt0254683,0
tt0267617,0
tt0104561,0
tt0105500,0
tt0126234,0
tt0106204,0
tt0107166,0
tt0107321,0
tt0107311,0
tt0290331,0
tt0032686,0
tt2378401,"$1,700,681"
tt3809308,"$4,156,499"
tt1065329,"$37,350,000"
tt0003016,0
tt0128974,0
tt0073803,0
tt0077610,0
tt3748440,0
tt3741316,0
tt2574666,0
tt0111308,0
tt0110280,0
tt0109922,0
tt0121989,0
tt0112459,0
tt0135666,0
tt0135641,0
tt0116763,0
tt0116898,0
tt0117437,0
tt0116690,0
tt0115484,0
tt0116407,0
tt0233422,0
tt0118983,0
tt0135161,0
tt0119428,0
tt0119239,0
tt0118931,0
tt0225029,0
tt0118673,0
tt0210609,0
tt0173080,0
tt0211634,0
tt0111156,0
tt4881032,$600
tt3144266,0
tt4820312,0
tt2184211,"$20,683"
tt3865478,"$571,697"
tt2445488,"$13,598"
tt3997238,"$122,595"
tt0176097,0
tt0074080,0
tt1424746,"$105,933"
tt3637028,0
tt0229664,0
tt2474976,"$1,862,407"
tt4272866,"$49,768,644"
tt1603933,"$102,273"
tt1870548,"$16,692"
tt1332125,"$43,818"
tt0089861,0
tt0111157,0
tt1594534,"$505,250"
tt0078655,0
tt0403783,0
tt0156917,0
tt3329956,"$47,717"
tt3727096,"$30,874"
tt0117026,0
tt3263430,0
tt3358304,"$500,429"
tt4103474,0
tt0245910,0
tt3561236,0
tt1734580,"$2,325"
tt2167895,"$7,433"
tt0085667,0
tt0152836,"$2,020,532"
tt0216817,"$2,005,094"
tt0226847,0
tt0216707,"$284,856"
tt0195002,0
tt0209263,0
tt0281913,0
tt0207341,0
tt0233856,"$245,034"
tt0220594,0
tt0214931,"$158,928"
tt0206067,0
tt0255097,0
tt0255111,"$45,380"
tt0255305,"$26,731"
tt0255309,"$36,890"
tt0232079,"$220,524"
tt0250690,"$590,000"
tt0250483,0
tt0248012,"$596,591"
tt0252277,0
tt0250415,"$406,235"
tt0218533,"$314,701"
tt0286504,0
tt0220596,"$100,975"
tt0263491,0
tt0249588,"$75,446"
tt0247944,0
tt0111158,0
tt3714626,0
tt2310800,0
tt3626440,0
tt3294200,"$569,498"
tt0184596,0
tt3631388,0
tt0107982,0
tt2226301,"$1,075,830"
tt0067197,0
tt5074414,0
tt0165904,0
tt4483262,0
tt1408972,0
tt2948712,0
tt4522158,0
tt3493688,0
tt0049087,0
tt0021768,0
tt0076660,0
tt0046945,0
tt3509270,0
tt3427066,0
tt0020945,0
tt0183451,0
tt0183449,0
tt0058311,0
tt0004150,0
tt3880688,0
tt2474310,"$3,241"
tt0064574,0
tt2210809,0
tt4490654,0
tt2634384,0
tt0117549,0
tt3826188,0
tt0054763,0
tt0022778,0
tt0068821,0
tt0106758,0
tt0054861,"$30,945"
tt3630326,0
tt0042935,0
tt0057652,0
tt0019509,0
tt0075701,0
tt4125220,"$87,037"
tt0093763,0
tt0021810,0
tt0113017,0
tt1224376,"$583,874"
tt0098732,0
tt0403057,"$225,385"
tt3282858,0
tt4224478,0
tt0167956,0
tt0168265,0
tt0178544,0
tt0375571,0
tt1779826,"$1,600,139"
tt3073490,0
tt2351524,0
tt3733622,"$84,944"
tt2204080,0
tt0145393,0
tt0353168,0
tt3568218,0
tt4057632,"$3,985,169"
tt3076658,"$173,567,581"
tt1831829,0
tt2065968,0
tt0464636,"$13,419,977"
tt1743360,0
tt0060450,0
tt0065769,0
tt0058135,0
tt0079200,0
tt1022885,0
tt1677642,0
tt0099377,0
tt2980626,"$100,575"
tt5184298,0
tt1291570,"$22,354,572"
tt0061626,0
tt0062987,0
tt1307858,"$7,995"
tt1680679,"$807,436"
tt1482989,"$3,447,642"
tt2186566,"$8,589,894"
tt1239228,0
tt1175505,"$18,484,522"
tt0276409,0
tt0385363,"$397,320"
tt2521188,"$5,235,397"
tt2343536,"$33,063"
tt1927068,"$200,004"
tt2370378,"$2,555,607"
tt3671676,"$115,311"
tt0045661,0
tt0097038,0
tt1572008,0
tt2201251,0
tt3593046,"$64,987"
tt3569782,"$24,274"
tt0117621,0
tt3962210,"$316,100"
tt0047327,0
tt0058680,0
tt0059444,0
tt0173184,0
tt0071404,0
tt0060538,0
tt0074423,0
tt0092694,0
tt0403452,"$1,433,204"
tt0139681,0
tt0101460,0
tt0107485,0
tt0115564,0
tt0033941,0
tt0052781,0
tt0055585,0
tt0077925,0
tt0240659,0
tt0044562,0
tt0047026,0
tt1417038,"$2,882,097"
tt1655628,"$1,367,507"
tt3056858,"$807,225"
tt2217859,"$1,160,724"
tt3765088,"$1,712,607"
tt0056969,0
tt0057422,0
tt2616594,"$2,021"
tt0061728,0
tt1065307,0
tt0168780,0
tt3276924,"$3,777,046"
tt3619102,0
tt3343784,"$55,506"
tt1456606,"$601,737"
tt4298966,0
tt1718766,"$975,201"
tt0117622,0
tt3921454,0
tt1929449,0
tt3077818,"$3,561,714"
tt3841866,"$1,091,902"
tt3136112,0
tt0411743,0
tt3774790,$58
tt3661798,"$569,809"
tt0363728,0
tt1671496,"$526,344"
tt0109673,0
tt4440036,"$34,930,177"
tt0103615,0
tt0076316,"$3,773"
tt0076897,0
tt0078528,0
tt2645164,"$540,419"
tt0070887,0
tt0074284,0
tt0080094,0
tt0089057,0
tt0113007,0
tt0140439,0
tt0054242,"$31,539"
tt0047372,0
tt0048739,0
tt0049153,0
tt0050813,0
tt0470082,"$1,932,676"
tt0081541,0
tt0080929,0
tt0082726,0
tt0086420,0
tt0083618,0
tt3708528,0
tt3681154,0
tt0046313,0
tt0068375,"$16,196"
tt0081165,0
tt0343663,"$1,553,020"
tt2124186,"$234,818"
tt4195278,"$6,740,968"
tt0902955,"$1,261,116"
tt2905772,0
tt4119270,0
tt1258201,0
tt3409440,"$1,224,452"
tt0374627,"$13,853,682"
tt2279339,"$42,426,912"
tt3595298,"$52,715,771"
tt1322287,0
tt0042824,0
tt0062859,0
tt4370922,0
tt0118674,0
tt0367097,"$45,497"
tt3268288,0
tt4097612,0
tt0006895,0
tt1828148,"$825,947"
tt0298786,"$571,291"
tt0313410,0
tt0214915,0
tt0291855,0
tt0082162,0
tt0117620,0
tt3115242,"$89,451"
tt2524568,"$288,128"
tt0042588,0
tt0043678,0
tt0070687,0
tt0053355,0
tt0045828,0
tt0042007,0
tt0042809,0
tt0045126,0
tt0059868,0
tt0100563,0
tt2979302,"$5,652"
tt3528498,0
tt2281201,0
tt3242934,0
tt3638686,0
tt2042464,0
tt2569466,0
tt2070852,"$2,311"
tt3216296,0
tt0085077,0
tt4067076,0
tt3400010,0
tt2827908,0
tt4228816,"$3,242,445"
tt0098238,0
tt0096828,0
tt0103761,0
tt0103168,0
tt0055763,0
tt1670715,"$33,206"
tt0478566,"$10,890,811"
tt0093132,0
tt0112407,0
tt0072919,0
tt0107561,0
tt3685218,"$496,714"
tt1074974,0
tt0211896,0
tt0084452,0
tt0062245,0
tt0062323,0
tt0134614,0
tt0072080,0
tt0130195,0
tt0044409,0
tt0090370,0
tt0401089,"$2,392,932"
tt0149244,0
tt0125418,0
tt0211191,0
tt0193017,0
tt0151987,0
tt0115567,0
tt0198439,0
tt0237800,0
tt0110383,0
tt0182667,0
tt0103218,0
tt0281303,0
tt0056045,0
tt0135427,0
tt0084155,0
tt0063369,0
tt0057232,0
tt0067313,0
tt0083730,0
tt0217590,0
tt0270151,0
tt1494191,0
tt0081332,0
tt0081267,0
tt0086142,0
tt2659374,"$817,156"
tt3451498,"$5,938,041"
tt2293138,"$9,979,302"
tt0136425,0
tt0129686,0
tt0271082,0
tt0063583,0
tt0218831,0
tt2055790,"$3,414,432"
tt0114580,0
tt1863347,"$19,705,392"
tt0095987,0
tt0086333,0
tt0137432,0
tt0069628,0
tt0129562,0
tt0068431,0
tt0033889,0
tt0276594,0
tt0091942,0
tt0082471,0
tt1161426,0
tt0261184,0
tt1217578,"$1,511,572"
tt0114783,0
tt0126253,0
tt0084526,0
tt0120413,0
tt0119973,0
tt0254926,0
tt0108421,0
tt0182512,0
tt0459944,0
tt0080263,0
tt0079902,0
tt0106029,0
tt0808336,"$13,692,896"
tt0094369,0
tt1512222,0
tt1087853,0
tt2419354,0
tt0914372,0
tt0082378,0
tt1150934,0
tt2637580,0
tt0459392,0
tt1727261,0
tt3765892,0
tt2924478,0
tt0089038,0
tt0085385,0
tt2062661,0
tt2837602,0
tt0482495,0
tt3214310,0
tt4050552,0
tt1998643,0
tt1672218,0
tt1337072,0
tt1321969,0
tt1061123,0
tt0827573,0
tt0100811,0
tt0390073,0
tt0385592,0
tt1351177,0
tt2070759,0
tt1559359,0
tt4601102,"$9,956"
tt2402186,"$401,443"
tt0342639,0
tt5034276,"$10,551,318"
tt2669766,"$12,080,943"
tt3577624,"$4,069,691"
tt0440003,"$314,553"
tt0056470,0
tt0040594,0
tt0037313,0
tt3646462,"$686,484"
tt4192740,"$328,039"
tt3345952,"$446,619"
tt0425333,"$405,002"
tt0470883,"$14,188,490"
tt0826606,"$1,213,576"
tt4126312,"$39,263"
tt2226630,0
tt2198956,0
tt2215515,0
tt3394758,"$41,807"
tt0057155,0
tt0044974,0
tt0301163,0
tt0199817,0
tt0080683,0
tt2950052,0
tt0076513,0
tt0085156,0
tt0088208,0
tt0102422,"$456,127"
tt0108045,0
tt0110263,0
tt0117879,0
tt0145010,0
tt0221837,0
tt1105740,"$34,887"
tt1222698,0
tt1753658,0
tt2788526,0
tt0880440,"$8,152,990"
tt0016310,0
tt4150494,"$97,699"
tt0472254,0
tt3334212,"$5,654"
tt0997035,"$29,051"
tt3734678,"$1,712,863"
tt2889050,"$999,593"
tt4161932,0
tt0228021,0
tt0140307,0
tt0055551,0
tt0063272,0
tt0042697,0
tt0082153,0
tt0064265,0
tt1157552,0
tt0332743,"$85,323"
tt3112900,0
tt0013571,0
tt0080002,0
tt1579223,"$11,618,444"
tt0059032,0
tt0075802,0
tt0071512,0
tt0030277,0
tt0062432,0
tt0163511,0
tt3399042,0
tt0029754,0
tt3687310,"$171,494"
tt0081755,0
tt0072419,0
tt0194283,0
tt4819804,0
tt3765326,"$7,795,076"
tt4817256,"$230,141"
tt2543508,0
tt3168808,"$12,088"
tt0120110,0
tt1667133,0
tt3296658,"$1,826,583"
tt4119052,0
tt0068677,0
tt3833744,0
tt0101697,0
tt0006809,0
tt2163315,0
tt4226446,0
tt2226519,"$28,864"
tt1492723,0
tt0079834,0
tt0047463,0
tt3496334,"$181,554"
tt3774870,0
tt4401342,0
tt5087554,0
tt2624662,0
tt5045592,0
tt1517160,0
tt4893244,0
tt2719448,0
tt3275216,0
tt2058673,"$133,718,711"
tt0060848,0
tt0070140,0
tt0078879,"$8,218,695"
tt0040246,0
tt0085755,0
tt1193516,"$28,548,025"
tt1373215,"$27,699,692"
tt1577061,"$22,588,876"
tt3477064,"$39,477,906"
tt1352455,0
tt3504542,"$107,641"
tt0037960,0
tt4232610,"$3,056,677"
tt2987342,0
tt3407428,0
tt2187474,0
tt2174736,0
tt3236976,"$20,813"
tt1532515,0
tt4935446,"$476,384"
tt1354678,0
tt0143088,0
tt0185534,0
tt0078078,0
tt3148502,"$15,159,762"
tt2949338,0
tt0034262,0
tt0052275,0
tt0045680,0
tt0034886,0
tt0035982,0
tt0033558,0
tt0166653,0
tt3300442,0
tt5190958,0
tt0048971,0
tt0050704,0
tt0047355,0
tt3822818,0
tt0071477,0
tt1522846,0
tt4908644,0
tt2150511,0
tt2075247,0
tt1758563,0
tt0361921,0
tt0416046,0
tt2221420,0
tt0343112,0
tt1202028,0
tt3155794,0
tt1754944,0
tt4934950,"$6,879,098"
tt0085316,0
tt0084953,0
tt0241763,0
tt0095857,0
tt3001638,"$839,840"
tt0097753,0
tt0096189,0
tt0937378,"$1,448,891"
tt0097292,0
tt0067178,0
tt0124464,0
tt1093815,0
tt0057219,0
tt4679210,0
tt1386486,"$2,151,669"
tt3280150,0
tt1654725,0
tt1673736,0
tt3529198,"$360,736"
tt4450396,"$222,840"
tt2363449,0
tt5161392,0
tt0067913,0
tt0060937,0
tt0059425,0
tt0061582,0
tt0062078,0
tt0068566,0
tt0071150,0
tt0093533,0
tt2294819,0
tt2664880,"$758,497"
tt3748512,"$386,471"
tt3698408,"$10,769,798"
tt0078212,0
tt2304933,"$109,906,372"
tt0431842,"$87,996"
tt0273995,0
tt0060084,0
tt0071330,0
tt0072785,0
tt0074586,0
tt0076877,0
tt0062659,0
tt0064571,0
tt0082451,0
tt0089104,0
tt0110207,0
tt0063479,0
tt0062429,0
tt0063587,0
tt0101835,0
tt4537842,0
tt4147830,0
tt0164226,0
tt3685622,"$282,456"
tt3433632,"$2,573,400"
tt2094872,"$329,017"
tt1702543,0
tt2400256,0
tt0830581,0
tt2306687,0
tt0483200,"$4,980,529"
tt3530690,0
tt3754940,"$9,027,600"
tt0272018,0
tt0208993,"$231,445"
tt4718770,0
tt0083325,0
tt3121562,"$327,791"
tt0035361,0
tt0077699,"$28,460,702"
tt1894616,0
tt0016627,0
tt0044490,0
tt0020987,0
tt0037823,0
tt3081268,"$16,873"
tt2419986,"$192,466"
tt0065010,0
tt1049956,0
tt0040305,0
tt0191076,"$316,043"
tt1641401,0
tt0052570,0
tt0111562,0
tt4661600,0
tt3616916,"$12,975,143"
tt3430416,"$278,660"
tt4035268,"$34,393"
tt3142872,"$4,245,887"
tt0067511,0
tt3638690,0
tt0099826,0
tt0060975,0
tt0187579,0
tt3698558,0
tt0112326,0
tt0375100,"$65,722"
tt0105502,0
tt2947556,"$937,955"
tt0094730,0
tt2175928,0
tt3801730,0
tt3966942,"$15,338"
tt1998204,"$1,601,058"
tt0060672,0
tt4472596,0
tt1265621,0
tt2139851,0
tt2325993,0
tt3630556,0
tt3488056,0
tt3152098,0
tt4594834,"$2,719,699"
tt2332623,0
tt0485774,0
tt1754257,0
tt5145828,0
tt1833845,0
tt0272183,0
tt4400058,"$24,563,629"
tt4029998,0
tt0021836,0
tt0004194,0
tt0006177,0
tt1075380,0
tt0267601,0
tt0233600,0
tt0063477,"$47,818"
tt0068178,0
tt3504226,"$4,976"
tt0241715,0
tt1877727,0
tt1155650,0
tt1155651,0
tt1155652,0
tt1343089,0
tt1345776,0
tt5148864,0
tt4644382,"$153,262,397"
tt1561457,0
tt3859076,"$5,383,097"
tt1445208,"$1,647,416"
tt1051981,"$104,828"
tt3993802,0
tt0056103,0
tt1910615,0
tt0056104,0
tt0200052,0
tt0179901,0
tt0073633,0
tt0186532,0
tt0068463,0
tt0082904,0
tt0109331,0
tt3291148,0
tt0044177,0
tt0041243,0
tt0038205,0
tt0039311,0
tt0040809,0
tt0040764,0
tt1321862,"$6,353,856"
tt4967094,"$83,933,510"
tt4788638,"$27,267,799"
tt1821680,"$16,611,575"
tt1596363,"$133,440,870"
tt4076980,0
tt0102932,0
tt4270878,0
tt3703148,"$164,839"
tt0498719,0
tt0007338,0
tt1160313,0
tt4370256,0
tt0867205,0
tt1977903,0
tt0102475,0
tt2479478,0
tt2360334,"$35,216"
tt4881242,0
tt4553712,0
tt2175672,0
tt0073586,0
tt2880448,0
tt5069564,0
tt3921418,0
tt0495241,0
tt3595848,0
tt4508712,"$811,642"
tt2346046,0
tt1535103,"$10,324,341"
tt4733536,"$51,824"
tt3591436,0
tt2414166,"$134,753"
tt3528756,0
tt0410214,0
tt2337981,"$26,642,354"
tt2241691,"$8,569,178"
tt3542188,"$2,102,722"
tt5098836,"$239,770"
tt2980554,"$81,379"
tt3508566,0
tt0241524,0
tt4163138,"$11,147"
tt2322517,"$8,602"
tt2827708,"$8,038"
tt0114860,0
tt0110573,0
tt2773898,0
tt2082232,"$10,550"
tt3228360,"$766,974"
tt1322355,"$325,091"
tt2338424,"$282,083"
tt2986300,0
tt0051530,0
tt0066511,0
tt0092800,0
tt0099430,0
tt0097913,0
tt0082752,0
tt0205430,0
tt0210209,0
tt0256155,0
tt0144039,0
tt0089050,"$1,044,068"
tt0305556,0
tt0127624,0
tt0427206,0
tt0476576,"$557,461"
tt0484831,0
tt1369845,0
tt0105551,0
tt1183696,0
tt2966934,"$207,584"
tt1540052,0
tt0475994,0
tt0050604,0
tt3104572,"$2,863,676"
tt2071465,0
tt0091035,0
tt0343594,"$358,355"
tt0063854,0
tt2662228,0
tt2297108,0
tt2488366,0
tt0090982,0
tt0083872,0
tt0319736,0
tt2073661,0
tt2451550,"$55,304"
tt1887748,0
tt1723124,$24
tt1633329,0
tt1648201,0
tt1720114,"$2,126,384"
tt3675486,"$3,909"
tt1706433,"$11,661"
tt1522296,"$3,128"
tt1846526,"$3,487,309"
tt0368147,0
tt0073640,0
tt3212568,"$168,238"
tt4337072,"$1,713,406"
tt3894188,"$17,341"
tt1527835,"$499,389"
tt3893620,"$476,015"
tt2215267,0
tt1648099,"$2,221,278"
tt4382872,"$710,636"
tt0073891,0
tt0241446,0
tt0078010,0
tt4171032,0
tt2016955,"$17,716"
tt0109627,0
tt1608290,"$56,722,693"
tt1528763,0
tt1528764,0
tt1147764,0
tt5199588,0
tt1658797,"$3,405,485"
tt0090003,"$65,817"
tt0098444,0
tt0249261,0
tt1552987,0
tt2415496,0
tt3286484,0
tt3144582,"$127,157"
tt2552394,"$1,336,254"
tt1169834,0
tt0840304,0
tt3020666,"$412,792"
tt4938602,0
tt2282973,0
tt1233459,"$4,766,629"
tt0105385,0
tt0103045,0
tt0067354,0
tt0005622,0
tt3709678,"$284,065"
tt0277558,0
tt1602474,"$6,833,354"
tt0067924,0
tt4973112,"$148,792"
tt1292566,"$112,343,513"
tt1457726,0
tt3030580,0
tt3777462,"$8,373,880"
tt3054798,"$2,345,062"
tt4047752,0
tt3620762,"$42,890"
tt0104115,0
tt3377996,0
tt5272052,0
